"","state_name","category","count","last_update","strata_type","data_type","metric"
"1765","Utah","NH WHITE","281","05/19/2020","race","hosp","count"
"1766","Utah","NA","327","05/19/2020","race","hosp","count"
"1767","Utah","0-1","0","05/19/2020","age","hosp","count"
"1768","Utah","1-14","3","05/19/2020","age","hosp","count"
"1769","Utah","15-24","28","05/19/2020","age","hosp","count"
"1770","Utah","25-44","152","05/19/2020","age","hosp","count"
"1771","Utah","45-64","255","05/19/2020","age","hosp","count"
"1772","Utah","65-84","158","05/19/2020","age","hosp","count"
"1773","Utah","85+","23","05/19/2020","age","hosp","count"
"1774","Utah","UNKNOWN","0","05/19/2020","age","hosp","count"
"1775","Utah",NA,"177311","05/19/2020","total","test","count"
"1776","Utah",NA,"7518","05/19/2020","total","case","count"
"1777","Utah","Any Condition","1879","05/19/2020","com","case","count"
"1778","Utah","Other","579","05/19/2020","com","case","count"
"1779","Utah","Former Smoker","573","05/19/2020","com","case","count"
"1780","Utah","Chronic Pulmonary","493","05/19/2020","com","case","count"
"1781","Utah","Diabetes","418","05/19/2020","com","case","count"
"1782","Utah","Cardiovascular","320","05/19/2020","com","case","count"
"1783","Utah","Current Smoker","234","05/19/2020","com","case","count"
"1784","Utah","Immunocompromised","193","05/19/2020","com","case","count"
"1785","Utah","Neurologic","189","05/19/2020","com","case","count"
"1786","Utah","Chronic Kidney","104","05/19/2020","com","case","count"
"1787","Utah","Chronic Liver","49","05/19/2020","com","case","count"
"1788","Utah","active_cases","3155","05/19/2020","cum","extra","count"
"1789","Utah","estimate_recovered","4275","05/19/2020","cum","extra","count"
"1790","Utah","Yes","199","05/19/2020","icu","extra","count"
"1791","Utah","No","6876","05/19/2020","icu","extra","count"
"1792","Utah","Under Investigation","443","05/19/2020","icu","extra","count"
"1793","Utah","Yes","87","05/19/2020","vent","extra","count"
"1794","Utah","No","6675","05/19/2020","vent","extra","count"
"1795","Utah","Under Investigation","756","05/19/2020","vent","extra","count"
"1796","Utah","Healthcare","149","05/19/2020","exp","extra","count"
"1797","Utah","In-state Without Known Contact","1191","05/19/2020","exp","extra","count"
"1798","Utah","Known Contact","4733","05/19/2020","exp","extra","count"
"1799","Utah","Travel","218","05/19/2020","exp","extra","count"
"1800","Utah","Unknown / Under Investigation","1227","05/19/2020","exp","extra","count"
"1801","Utah","Household","2825","05/19/2020","contact","extra","count"
"1802","Utah","Other","28","05/19/2020","contact","extra","count"
"1803","Utah","Social","1154","05/19/2020","contact","extra","count"
"1804","Utah","Unspecified","497","05/19/2020","contact","extra","count"
"1805","Utah","Workplace","229","05/19/2020","contact","extra","count"
"1806","Utah","Any Condition","336","05/19/2020","comorbidities","comorbidities","count"
"1807","Utah","Diabetes","145","05/19/2020","comorbidities","comorbidities","count"
"1808","Utah","Other","133","05/19/2020","comorbidities","comorbidities","count"
"1809","Utah","Cardiovascular","107","05/19/2020","comorbidities","comorbidities","count"
"1810","Utah","Chronic Pulmonary","81","05/19/2020","comorbidities","comorbidities","count"
"1811","Utah","Former Smoker","79","05/19/2020","comorbidities","comorbidities","count"
"1812","Utah","Chronic Kidney","53","05/19/2020","comorbidities","comorbidities","count"
"1813","Utah","Immunocompromised","51","05/19/2020","comorbidities","comorbidities","count"
"1814","Utah","Neurologic","47","05/19/2020","comorbidities","comorbidities","count"
"1815","Utah","Current Smoker","19","05/19/2020","comorbidities","comorbidities","count"
"1816","Utah","Chronic Liver","14","05/19/2020","comorbidities","comorbidities","count"
"1817","Vermont","AI/AN","1","05/18/2020","race","case","count"
"1818","Vermont","ASIAN","11","05/18/2020","race","case","count"
"1819","Vermont","BLACK","27","05/18/2020","race","case","count"
"1820","Vermont","OTHER","12","05/18/2020","race","case","count"
"1821","Vermont","UNKNOWN","33","05/18/2020","race","case","count"
"1822","Vermont","WHITE","860","05/18/2020","race","case","count"
"1823","Vermont","0-9","1","05/18/2020","age","case","count"
"1824","Vermont","10-19","27","05/18/2020","age","case","count"
"1825","Vermont","20-29","133","05/18/2020","age","case","count"
"1826","Vermont","30-39","140","05/18/2020","age","case","count"
"1827","Vermont","40-49","132","05/18/2020","age","case","count"
"1828","Vermont","50-59","189","05/18/2020","age","case","count"
"1829","Vermont","60-69","142","05/18/2020","age","case","count"
"1830","Vermont","70-79","95","05/18/2020","age","case","count"
"1831","Vermont","80+","85","05/18/2020","age","case","count"
"1832","Vermont","FEMALE","495","05/18/2020","gender","case","count"
"1833","Vermont","MALE","445","05/18/2020","gender","case","count"
"1834","Vermont","UNKNOWN/OTHER","4","05/18/2020","gender","case","count"
"1835","Vermont","AI/AN","0","05/18/2020","race","death","count"
"1836","Vermont","ASIAN","2","05/18/2020","race","death","count"
"1837","Vermont","BLACK","0","05/18/2020","race","death","count"
"1838","Vermont","OTHER","3","05/18/2020","race","death","count"
"1839","Vermont","UNKNOWN","0","05/18/2020","race","death","count"
"1840","Vermont","WHITE","49","05/18/2020","race","death","count"
"1841","Vermont","0-9","0","05/18/2020","age","death","count"
"1842","Vermont","10-19","0","05/18/2020","age","death","count"
"1843","Vermont","20-29","0","05/18/2020","age","death","count"
"1844","Vermont","30-39","1","05/18/2020","age","death","count"
"1845","Vermont","40-49","2","05/18/2020","age","death","count"
"1846","Vermont","50-59","1","05/18/2020","age","death","count"
"1847","Vermont","60-69","10","05/18/2020","age","death","count"
"1848","Vermont","70-79","17","05/18/2020","age","death","count"
"1849","Vermont","80+","23","05/18/2020","age","death","count"
"1850","Vermont","FEMALE","24","05/18/2020","gender","death","count"
"1851","Vermont","MALE","30","05/18/2020","gender","death","count"
"1852","Vermont","UNKNOWN/OTHER","0","05/18/2020","gender","death","count"
"1853","Vermont",NA,"24591","05/18/2020","total","test","count"
"1854","Vermont",NA,"944","05/18/2020","total","case","count"
"1855","Vermont","Hispanic","25","05/18/2020","eth","case","count"
"1856","Vermont","Not Hispanic","813","05/18/2020","eth","case","count"
"1857","Vermont","Unknown","106","05/18/2020","eth","case","count"
"1858","Vermont","deaths","0","05/18/2020","daily","extra","count"
"1859","Vermont","recovered","3","05/18/2020","daily","extra","count"
"1860","Vermont","recovered","820","05/18/2020","total","extra","count"
"1861","Vermont","monitored","29","05/18/2020","people","extra","count"
"1862","Vermont","monitoring","861","05/18/2020","completed","extra","count"
"1863","Vermont","hospitalizations","3","05/18/2020","current","extra","count"
"1864","Vermont","pui","21","05/18/2020","hosp","extra","count"
"1865","Virginia","BLACK","4976","05/19/2020","race","case","count"
"1866","Virginia","OTHER","6811","05/19/2020","race","case","count"
"1867","Virginia","UNKNOWN","9873","05/19/2020","race","case","count"
"1868","Virginia","WHITE","10485","05/19/2020","race","case","count"
"1869","Virginia","0-9","727","05/19/2020","age","case","count"
"1870","Virginia","10-19","1451","05/19/2020","age","case","count"
"1871","Virginia","20-29","4728","05/19/2020","age","case","count"
"1872","Virginia","30-39","5814","05/19/2020","age","case","count"
"1873","Virginia","40-49","5944","05/19/2020","age","case","count"
"1874","Virginia","50-59","5384","05/19/2020","age","case","count"
"1875","Virginia","60-69","3720","05/19/2020","age","case","count"
"1876","Virginia","70-79","1977","05/19/2020","age","case","count"
"1877","Virginia","80+","2235","05/19/2020","age","case","count"
"1878","Virginia","UNKNOWN","165","05/19/2020","age","case","count"
"1879","Virginia","FEMALE","16059","05/19/2020","gender","case","count"
"1880","Virginia","MALE","15880","05/19/2020","gender","case","count"
"1881","Virginia","UNKNOWN/OTHER","206","05/19/2020","gender","case","count"
"1882","Virginia","BLACK","217","05/19/2020","race","death","count"
"1883","Virginia","OTHER","124","05/19/2020","race","death","count"
"1884","Virginia","UNKNOWN","135","05/19/2020","race","death","count"
"1885","Virginia","WHITE","565","05/19/2020","race","death","count"
"1886","Virginia","0-9","0","05/19/2020","age","death","count"
"1887","Virginia","10-19","0","05/19/2020","age","death","count"
"1888","Virginia","20-29","2","05/19/2020","age","death","count"
"1889","Virginia","30-39","7","05/19/2020","age","death","count"
"1890","Virginia","40-49","22","05/19/2020","age","death","count"
"1891","Virginia","50-59","54","05/19/2020","age","death","count"
"1892","Virginia","60-69","162","05/19/2020","age","death","count"
"1893","Virginia","70-79","249","05/19/2020","age","death","count"
"1894","Virginia","80+","544","05/19/2020","age","death","count"
"1895","Virginia","UNKNOWN","1","05/19/2020","age","death","count"
"1896","Virginia","FEMALE","503","05/19/2020","gender","death","count"
"1897","Virginia","MALE","535","05/19/2020","gender","death","count"
"1898","Virginia","UNKNOWN/OTHER","3","05/19/2020","gender","death","count"
"1899","Virginia","BLACK","943","05/19/2020","race","hosp","count"
"1900","Virginia","WHITE","1546","05/19/2020","race","hosp","count"
"1901","Virginia","NA","1415","05/19/2020","race","hosp","count"
"1902","Virginia","0-9","24","05/19/2020","age","hosp","count"
"1903","Virginia","10-19","30","05/19/2020","age","hosp","count"
"1904","Virginia","20-29","164","05/19/2020","age","hosp","count"
"1905","Virginia","30-39","332","05/19/2020","age","hosp","count"
"1906","Virginia","40-49","508","05/19/2020","age","hosp","count"
"1907","Virginia","50-59","704","05/19/2020","age","hosp","count"
"1908","Virginia","60-69","779","05/19/2020","age","hosp","count"
"1909","Virginia","70-79","679","05/19/2020","age","hosp","count"
"1910","Virginia","80+","682","05/19/2020","age","hosp","count"
"1911","Virginia","UNKNOWN","2","05/19/2020","age","hosp","count"
"1912","Virginia","FEMALE","1773","05/19/2020","gender","hosp","count"
"1913","Virginia","MALE","2122","05/19/2020","gender","hosp","count"
"1914","Virginia","UNKNOWN/OTHER","9","05/19/2020","gender","hosp","count"
"1915","Virginia",NA,"32145","05/19/2020","total","case","count"
"1916","Virginia","Hispanic or Latino","9770","05/19/2020","eth","case","count"
"1917","Virginia","Not Hispanic or Latino","11531","05/19/2020","eth","case","count"
"1918","Virginia","Not Reported","10844","05/19/2020","eth","case","count"
"1919","Virginia","hosp_today","82","05/19/2020","total","extra","count"
"1920","Washington","HISPANIC","4595","05/19/2020","race","case","count"
"1921","Washington","NH AI/AN","169","05/19/2020","race","case","count"
"1922","Washington","NH ASIAN","1018","05/19/2020","race","case","count"
"1923","Washington","NH BLACK","878","05/19/2020","race","case","count"
"1924","Washington","NH MULTI","234","05/19/2020","race","case","count"
"1925","Washington","NH NH/PI","261","05/19/2020","race","case","count"
"1926","Washington","NH OTHER","246","05/19/2020","race","case","count"
"1927","Washington","NH WHITE","5490","05/19/2020","race","case","count"
"1928","Washington","UNKNOWN","5920","05/19/2020","race","case","count"
"1929","Washington","0-19","0.05","05/19/2020","age","case","percent"
"1930","Washington","20-39","0.31","05/19/2020","age","case","percent"
"1931","Washington","40-59","0.34","05/19/2020","age","case","percent"
"1932","Washington","60-79","0.21","05/19/2020","age","case","percent"
"1933","Washington","80+","0.09","05/19/2020","age","case","percent"
"1934","Washington","UNKNOWN","0","05/19/2020","age","case","count"
"1935","Washington","FEMALE","0.52","05/19/2020","gender","case","percent"
"1936","Washington","MALE","0.46","05/19/2020","gender","case","percent"
"1937","Washington","UNKNOWN/OTHER","0.02","05/19/2020","gender","case","percent"
"1938","Washington","HISPANIC","85","05/19/2020","race","death","count"
"1939","Washington","NH AI/AN","7","05/19/2020","race","death","count"
"1940","Washington","NH ASIAN","86","05/19/2020","race","death","count"
"1941","Washington","NH BLACK","29","05/19/2020","race","death","count"
"1942","Washington","NH MULTI","13","05/19/2020","race","death","count"
"1943","Washington","NH NH/PI","7","05/19/2020","race","death","count"
"1944","Washington","NH OTHER","19","05/19/2020","race","death","count"
"1945","Washington","NH WHITE","653","05/19/2020","race","death","count"
"1946","Washington","UNKNOWN","132","05/19/2020","race","death","count"
"1947","Washington","0-19","0","05/19/2020","age","death","count"
"1948","Washington","20-39","0.01","05/19/2020","age","death","percent"
"1949","Washington","40-59","0.09","05/19/2020","age","death","percent"
"1950","Washington","60-79","0.38","05/19/2020","age","death","percent"
"1951","Washington","80+","0.52","05/19/2020","age","death","percent"
"1952","Washington","UNKNOWN","0","05/19/2020","age","death","count"
"1953","Washington","FEMALE","0.45","05/19/2020","gender","death","percent"
"1954","Washington","MALE","0.55","05/19/2020","gender","death","percent"
"1955","Washington","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1956","Washington",NA,"293120","05/19/2020","total","test","count"
"1957","Washington",NA,"18811","05/19/2020","total","case","count"
"1958","Washington",NA,"3","05/19/2020","Hospitals Reporting","extra","count"
"1959","Washington",NA,"1","05/19/2020","Total Patients Hospitalized with COVID‑19","extra","count"
"1960","Washington",NA,"4","05/19/2020","Total Patients in the ICU with COVID‑19","extra","count"
"1961","Wisconsin","AI","148","05/19/2020","race","case","count"
"1962","Wisconsin","ASIAN/PI","488","05/19/2020","race","case","count"
"1963","Wisconsin","BLACK","2587","05/19/2020","race","case","count"
"1964","Wisconsin","MULTI/OTHERS","1415","05/19/2020","race","case","count"
"1965","Wisconsin","UNKNOWN","1319","05/19/2020","race","case","count"
"1966","Wisconsin","WHITE","6928","05/19/2020","race","case","count"
"1967","Wisconsin","0-10","234","05/19/2020","age","case","count"
"1968","Wisconsin","10-19","653","05/19/2020","age","case","count"
"1969","Wisconsin","20-29","2147","05/19/2020","age","case","count"
"1970","Wisconsin","30-39","2261","05/19/2020","age","case","count"
"1971","Wisconsin","40-49","2210","05/19/2020","age","case","count"
"1972","Wisconsin","50-59","2102","05/19/2020","age","case","count"
"1973","Wisconsin","60-69","1564","05/19/2020","age","case","count"
"1974","Wisconsin","70-79","872","05/19/2020","age","case","count"
"1975","Wisconsin","80-89","567","05/19/2020","age","case","count"
"1976","Wisconsin","90+","275","05/19/2020","age","case","count"
"1977","Wisconsin","FEMALE","0.51","05/19/2020","gender","case","percent"
"1978","Wisconsin","MALE","0.49","05/19/2020","gender","case","percent"
"1979","Wisconsin","UNKNOWN/OTHER","0","05/19/2020","gender","case","count"
"1980","Wisconsin","AI","6","05/19/2020","race","death","count"
"1981","Wisconsin","ASIAN/PI","11","05/19/2020","race","death","count"
"1982","Wisconsin","BLACK","132","05/19/2020","race","death","count"
"1983","Wisconsin","UNKNOWN","6","05/19/2020","race","death","count"
"1984","Wisconsin","WHITE","309","05/19/2020","race","death","count"
"1985","Wisconsin","NA","3","05/19/2020","race","death","count"
"1986","Wisconsin","0-10","0","05/19/2020","age","death","count"
"1987","Wisconsin","10-19","0","05/19/2020","age","death","count"
"1988","Wisconsin","20-29","4","05/19/2020","age","death","count"
"1989","Wisconsin","30-39","5","05/19/2020","age","death","count"
"1990","Wisconsin","40-49","12","05/19/2020","age","death","count"
"1991","Wisconsin","50-59","40","05/19/2020","age","death","count"
"1992","Wisconsin","60-69","77","05/19/2020","age","death","count"
"1993","Wisconsin","70-79","129","05/19/2020","age","death","count"
"1994","Wisconsin","80-89","114","05/19/2020","age","death","count"
"1995","Wisconsin","90+","86","05/19/2020","age","death","count"
"1996","Wisconsin","FEMALE","0.42","05/19/2020","gender","death","percent"
"1997","Wisconsin","MALE","0.58","05/19/2020","gender","death","percent"
"1998","Wisconsin","UNKNOWN/OTHER","0","05/19/2020","gender","death","count"
"1999","Wisconsin","0-10","10","05/19/2020","age","hosp","count"
"2000","Wisconsin","10-19","21","05/19/2020","age","hosp","count"
"2001","Wisconsin","20-29","93","05/19/2020","age","hosp","count"
"2002","Wisconsin","30-39","148","05/19/2020","age","hosp","count"
"2003","Wisconsin","40-49","249","05/19/2020","age","hosp","count"
"2004","Wisconsin","50-59","363","05/19/2020","age","hosp","count"
"2005","Wisconsin","60-69","466","05/19/2020","age","hosp","count"
"2006","Wisconsin","70-79","402","05/19/2020","age","hosp","count"
"2007","Wisconsin","80-89","267","05/19/2020","age","hosp","count"
"2008","Wisconsin","90+","91","05/19/2020","age","hosp","count"
"2009","Wisconsin",NA,"161122","05/19/2020","total","test","count"
"2010","Wisconsin",NA,"12885","05/19/2020","total","case","count"
"2011","Wisconsin","Hispanic or Latino","4028","05/19/2020","eth","case","count"
"2012","Wisconsin","Not Hispanic or Latino","7457","05/19/2020","eth","case","count"
"2013","Wisconsin","Unknown","1400","05/19/2020","eth","case","count"
"2014","Wisconsin","<10","0","05/19/2020","icuage","extra","count"
"2015","Wisconsin","10-19","1","05/19/2020","icuage","extra","count"
"2016","Wisconsin","20-29","16","05/19/2020","icuage","extra","count"
"2017","Wisconsin","30-39","23","05/19/2020","icuage","extra","count"
"2018","Wisconsin","40-49","60","05/19/2020","icuage","extra","count"
"2019","Wisconsin","50-59","94","05/19/2020","icuage","extra","count"
"2020","Wisconsin","60-69","139","05/19/2020","icuage","extra","count"
"2021","Wisconsin","70-79","101","05/19/2020","icuage","extra","count"
"2022","Wisconsin","80-89","51","05/19/2020","icuage","extra","count"
"2023","Wisconsin","90+","18","05/19/2020","icuage","extra","count"
