"state_name","category","count","last_update","strata_type","data_type","metric","pop_est"
"Virginia","BLACK","5209","05/21/2020","race","case","count",NA
"Virginia","OTHER","7367","05/21/2020","race","case","count",NA
"Virginia","UNKNOWN","10433","05/21/2020","race","case","count",NA
"Virginia","WHITE","11128","05/21/2020","race","case","count",NA
"Virginia","0-9","785","05/21/2020","age","case","count",1025381
"Virginia","10-19","1591","05/21/2020","age","case","count",1070646
"Virginia","20-29","5067","05/21/2020","age","case","count",1182998
"Virginia","30-39","6208","05/21/2020","age","case","count",1164754
"Virginia","40-49","6299","05/21/2020","age","case","count",1084330
"Virginia","50-59","5689","05/21/2020","age","case","count",1150345
"Virginia","60-69","3896","05/21/2020","age","case","count",956632
"Virginia","70-79","2056","05/21/2020","age","case","count",581429
"Virginia","80+","2317","05/21/2020","age","case","count",301170
"Virginia","UNKNOWN","229","05/21/2020","age","case","count",NA
"Virginia","FEMALE","17024","05/21/2020","gender","case","count",4327037
"Virginia","MALE","16877","05/21/2020","gender","case","count",4190648
"Virginia","UNKNOWN/OTHER","236","05/21/2020","gender","case","count",NA
"Virginia","BLACK","231","05/21/2020","race","death","count",NA
"Virginia","OTHER","128","05/21/2020","race","death","count",NA
"Virginia","UNKNOWN","143","05/21/2020","race","death","count",NA
"Virginia","WHITE","597","05/21/2020","race","death","count",NA
"Virginia","0-9","0","05/21/2020","age","death","count",1025381
"Virginia","10-19","0","05/21/2020","age","death","count",1070646
"Virginia","20-29","2","05/21/2020","age","death","count",1182998
"Virginia","30-39","7","05/21/2020","age","death","count",1164754
"Virginia","40-49","23","05/21/2020","age","death","count",1084330
"Virginia","50-59","54","05/21/2020","age","death","count",1150345
"Virginia","60-69","168","05/21/2020","age","death","count",956632
"Virginia","70-79","271","05/21/2020","age","death","count",581429
"Virginia","80+","573","05/21/2020","age","death","count",301170
"Virginia","UNKNOWN","1","05/21/2020","age","death","count",NA
"Virginia","FEMALE","537","05/21/2020","gender","death","count",4327037
"Virginia","MALE","559","05/21/2020","gender","death","count",4190648
"Virginia","UNKNOWN/OTHER","3","05/21/2020","gender","death","count",NA
"Virginia","BLACK","979","05/21/2020","race","hosp","count",NA
"Virginia","OTHER","1126","05/21/2020","race","hosp","count",NA
"Virginia","UNKNOWN","335","05/21/2020","race","hosp","count",NA
"Virginia","WHITE","1653","05/21/2020","race","hosp","count",NA
"Virginia","0-9","25","05/21/2020","age","hosp","count",1025381
"Virginia","10-19","31","05/21/2020","age","hosp","count",1070646
"Virginia","20-29","169","05/21/2020","age","hosp","count",1182998
"Virginia","30-39","354","05/21/2020","age","hosp","count",1164754
"Virginia","40-49","534","05/21/2020","age","hosp","count",1084330
"Virginia","50-59","736","05/21/2020","age","hosp","count",1150345
"Virginia","60-69","818","05/21/2020","age","hosp","count",956632
"Virginia","70-79","712","05/21/2020","age","hosp","count",581429
"Virginia","80+","712","05/21/2020","age","hosp","count",301170
"Virginia","UNKNOWN","2","05/21/2020","age","hosp","count",NA
"Virginia","FEMALE","1855","05/21/2020","gender","hosp","count",4327037
"Virginia","MALE","2227","05/21/2020","gender","hosp","count",4190648
"Virginia","UNKNOWN/OTHER","11","05/21/2020","gender","hosp","count",NA
"Virginia","","34137","05/21/2020","total","case","count",8517685
"Virginia","HISPANIC","10692","05/21/2020","eth","case","count",820874
"Virginia","NON HISPANIC","12111","05/21/2020","eth","case","count",7696811
"Virginia","UNKNOWN","11334","05/21/2020","eth","case","count",NA
"Virginia","","1099","05/21/2020","total","death","count",8517685
"Virginia","HISPANIC","88","05/21/2020","eth","death","count",820874
"Virginia","NON HISPANIC","789","05/21/2020","eth","death","count",7696811
"Virginia","UNKNOWN","222","05/21/2020","eth","death","count",NA
"Virginia","","4093","05/21/2020","total","hosp","count",8517685
"Virginia","HISPANIC","1278","05/21/2020","eth","hosp","count",820874
"Virginia","NON HISPANIC","2355","05/21/2020","eth","hosp","count",7696811
"Virginia","UNKNOWN","460","05/21/2020","eth","hosp","count",NA
"Washington","HISPANIC","4898","05/21/2020","race","case","count",NA
"Washington","NH AI/AN","176","05/21/2020","race","case","count",NA
"Washington","NH ASIAN","1035","05/21/2020","race","case","count",NA
"Washington","NH BLACK","896","05/21/2020","race","case","count",NA
"Washington","NH MULTI","235","05/21/2020","race","case","count",NA
"Washington","NH NH/PI","271","05/21/2020","race","case","count",NA
"Washington","NH OTHER","252","05/21/2020","race","case","count",NA
"Washington","NH WHITE","5566","05/21/2020","race","case","count",NA
"Washington","UNKNOWN","5788","05/21/2020","race","case","count",NA
"Washington","0-19","0.05","05/21/2020","age","case","percent",1839468
"Washington","20-39","0.31","05/21/2020","age","case","percent",2170764
"Washington","40-59","0.34","05/21/2020","age","case","percent",1891932
"Washington","60-79","0.21","05/21/2020","age","case","percent",1376095
"Washington","80+","0.09","05/21/2020","age","case","percent",257332
"Washington","UNKNOWN","0","05/21/2020","age","case","count",NA
"Washington","FEMALE","0.52","05/21/2020","gender","case","percent",3765680
"Washington","MALE","0.46","05/21/2020","gender","case","percent",3769911
"Washington","UNKNOWN/OTHER","0.02","05/21/2020","gender","case","percent",NA
"Washington","HISPANIC","85","05/21/2020","race","death","count",NA
"Washington","NH AI/AN","8","05/21/2020","race","death","count",NA
"Washington","NH ASIAN","91","05/21/2020","race","death","count",NA
"Washington","NH BLACK","31","05/21/2020","race","death","count",NA
"Washington","NH MULTI","13","05/21/2020","race","death","count",NA
"Washington","NH NH/PI","7","05/21/2020","race","death","count",NA
"Washington","NH OTHER","20","05/21/2020","race","death","count",NA
"Washington","NH WHITE","674","05/21/2020","race","death","count",NA
"Washington","UNKNOWN","115","05/21/2020","race","death","count",NA
"Washington","0-19","0","05/21/2020","age","death","count",1839468
"Washington","20-39","0.01","05/21/2020","age","death","percent",2170764
"Washington","40-59","0.09","05/21/2020","age","death","percent",1891932
"Washington","60-79","0.38","05/21/2020","age","death","percent",1376095
"Washington","80+","0.52","05/21/2020","age","death","percent",257332
"Washington","UNKNOWN","0","05/21/2020","age","death","count",NA
"Washington","FEMALE","0.45","05/21/2020","gender","death","percent",3765680
"Washington","MALE","0.55","05/21/2020","gender","death","percent",3769911
"Washington","UNKNOWN/OTHER","0","05/21/2020","gender","death","count",NA
"Washington","HISPANIC","550","05/21/2020","race","hosp","count",NA
"Washington","NH AI/AN","27","05/21/2020","race","hosp","count",NA
"Washington","NH ASIAN","202","05/21/2020","race","hosp","count",NA
"Washington","NH BLACK","135","05/21/2020","race","hosp","count",NA
"Washington","NH MULTI","25","05/21/2020","race","hosp","count",NA
"Washington","NH NH/PI","42","05/21/2020","race","hosp","count",NA
"Washington","NH OTHER","40","05/21/2020","race","hosp","count",NA
"Washington","NH WHITE","1273","05/21/2020","race","hosp","count",NA
"Washington","UNKNOWN","862","05/21/2020","race","hosp","count",NA
"Washington","","302927","05/21/2020","total","test","count",7535591
"Washington","","19117","05/21/2020","total","case","count",7535591
"West Virginia","AI/AN","0","05/22/2020","race","case","count",NA
"West Virginia","ASIAN","0","05/22/2020","race","case","count",NA
"West Virginia","BLACK","0","05/22/2020","race","case","count",NA
"West Virginia","MULTI","0","05/22/2020","race","case","count",NA
"West Virginia","OTHER","0","05/22/2020","race","case","count",NA
"West Virginia","UNKNOWN","0","05/22/2020","race","case","count",NA
"West Virginia","WHITE","0","05/22/2020","race","case","count",NA
"West Virginia","0-9","0","05/22/2020","age","case","count",196300
"West Virginia","10-19","0","05/22/2020","age","case","count",211615
"West Virginia","20-29","0","05/22/2020","age","case","count",226708
"West Virginia","30-39","0","05/22/2020","age","case","count",210978
"West Virginia","40-49","0","05/22/2020","age","case","count",224018
"West Virginia","50-59","0","05/22/2020","age","case","count",245723
"West Virginia","60-69","0","05/22/2020","age","case","count",250312
"West Virginia","70+","0","05/22/2020","age","case","count",240178
"West Virginia","UNKNOWN","NA","05/22/2020","age","case","count",NA
"West Virginia","FEMALE","0","05/22/2020","gender","case","count",911492
"West Virginia","MALE","0","05/22/2020","gender","case","count",894340
"West Virginia","UNKNOWN/OTHER","0","05/22/2020","gender","case","count",NA
"West Virginia","","84319","05/22/2020","total","test","count",1805832
"West Virginia","","1603","05/22/2020","total","case","count",1805832
"West Virginia","","71","05/22/2020","total","death","count",1805832
"Wisconsin","AI","162","05/21/2020","race","case","count",NA
"Wisconsin","ASIAN/PI","523","05/21/2020","race","case","count",NA
"Wisconsin","BLACK","2743","05/21/2020","race","case","count",NA
"Wisconsin","MULTI/OTHERS","1584","05/21/2020","race","case","count",NA
"Wisconsin","UNKNOWN","1484","05/21/2020","race","case","count",NA
"Wisconsin","WHITE","7389","05/21/2020","race","case","count",NA
"Wisconsin","0-10","277","05/21/2020","age","case","count",757606
"Wisconsin","10-19","741","05/21/2020","age","case","count",747766
"Wisconsin","20-29","2335","05/21/2020","age","case","count",770356
"Wisconsin","30-39","2462","05/21/2020","age","case","count",734739
"Wisconsin","40-49","2360","05/21/2020","age","case","count",685263
"Wisconsin","50-59","2247","05/21/2020","age","case","count",810970
"Wisconsin","60-69","1649","05/21/2020","age","case","count",724001
"Wisconsin","70-79","921","05/21/2020","age","case","count",411562
"Wisconsin","80-89","603","05/21/2020","age","case","count",244730
"Wisconsin","90+","290","05/21/2020","age","case","count",NA
"Wisconsin","FEMALE","0.51","05/21/2020","gender","case","percent",2921295
"Wisconsin","MALE","0.49","05/21/2020","gender","case","percent",2892273
"Wisconsin","UNKNOWN/OTHER","0","05/21/2020","gender","case","count",NA
"Wisconsin","AI","6","05/21/2020","race","death","count",NA
"Wisconsin","ASIAN/PI","12","05/21/2020","race","death","count",NA
"Wisconsin","BLACK","136","05/21/2020","race","death","count",NA
"Wisconsin","MULTI/OTHERS","2","05/21/2020","race","death","count",NA
"Wisconsin","UNKNOWN","7","05/21/2020","race","death","count",NA
"Wisconsin","WHITE","324","05/21/2020","race","death","count",NA
"Wisconsin","0-10","0","05/21/2020","age","death","count",757606
"Wisconsin","10-19","0","05/21/2020","age","death","count",747766
"Wisconsin","20-29","4","05/21/2020","age","death","count",770356
"Wisconsin","30-39","5","05/21/2020","age","death","count",734739
"Wisconsin","40-49","13","05/21/2020","age","death","count",685263
"Wisconsin","50-59","44","05/21/2020","age","death","count",810970
"Wisconsin","60-69","80","05/21/2020","age","death","count",724001
"Wisconsin","70-79","135","05/21/2020","age","death","count",411562
"Wisconsin","80-89","116","05/21/2020","age","death","count",244730
"Wisconsin","90+","90","05/21/2020","age","death","count",NA
"Wisconsin","FEMALE","0.42","05/21/2020","gender","death","percent",2921295
"Wisconsin","MALE","0.58","05/21/2020","gender","death","percent",2892273
"Wisconsin","UNKNOWN/OTHER","0","05/21/2020","gender","death","count",NA
"Wisconsin","0-10","11","05/21/2020","age","hosp","count",757606
"Wisconsin","10-19","24","05/21/2020","age","hosp","count",747766
"Wisconsin","20-29","105","05/21/2020","age","hosp","count",770356
"Wisconsin","30-39","159","05/21/2020","age","hosp","count",734739
"Wisconsin","40-49","255","05/21/2020","age","hosp","count",685263
"Wisconsin","50-59","383","05/21/2020","age","hosp","count",810970
"Wisconsin","60-69","484","05/21/2020","age","hosp","count",724001
"Wisconsin","70-79","420","05/21/2020","age","hosp","count",411562
"Wisconsin","80-89","280","05/21/2020","age","hosp","count",244730
"Wisconsin","90+","97","05/21/2020","age","hosp","count",NA
"Wisconsin","","177123","05/21/2020","total","test","count",5813568
"Wisconsin","","13885","05/21/2020","total","case","count",5813568
"Wisconsin","HISPANIC","4413","05/21/2020","eth","case","count",403955
"Wisconsin","NON HISPANIC","7898","05/21/2020","eth","case","count",5409613
"Wisconsin","UNKNOWN","1574","05/21/2020","eth","case","count",NA
"Wisconsin","","487","05/21/2020","total","death","count",5813568
"Wisconsin","HISPANIC","40","05/21/2020","eth","death","count",403955
"Wisconsin","NON HISPANIC","440","05/21/2020","eth","death","count",5409613
"Wisconsin","UNKNOWN","7","05/21/2020","eth","death","count",NA
"Wisconsin","","2218","05/21/2020","total","hosp","count",5813568
"Wyoming","AI/AN","0","05/22/2020","race","case","count",NA
"Wyoming","ASIAN","0","05/22/2020","race","case","count",NA
"Wyoming","BLACK","0","05/22/2020","race","case","count",NA
"Wyoming","MULTI","0","05/22/2020","race","case","count",NA
"Wyoming","OTHER","0","05/22/2020","race","case","count",NA
"Wyoming","UNKNOWN","0","05/22/2020","race","case","count",NA
"Wyoming","WHITE","0","05/22/2020","race","case","count",NA
"Wyoming","0-18","0","05/22/2020","age","case","count",141919
"Wyoming","19-29","0","05/22/2020","age","case","count",84102
"Wyoming","30-39","0","05/22/2020","age","case","count",78057
"Wyoming","40-49","0","05/22/2020","age","case","count",66095
"Wyoming","50-59","0","05/22/2020","age","case","count",71734
"Wyoming","60-69","0","05/22/2020","age","case","count",74038
"Wyoming","70-79","0","05/22/2020","age","case","count",40788
"Wyoming","80+","0","05/22/2020","age","case","count",21004
"Wyoming","UNKNOWN","NA","05/22/2020","age","case","count",NA
"Wyoming","FEMALE","0","05/22/2020","gender","case","count",283203
"Wyoming","MALE","0","05/22/2020","gender","case","count",294534
"Wyoming","UNKNOWN/OTHER","0","05/22/2020","gender","case","count",NA
"Wyoming","","18168","05/22/2020","total","test","count",577737
"Wyoming","","608","05/22/2020","total","case","count",577737
"Wyoming","","12","05/22/2020","total","death","count",577737
